ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
sonu,1,1.7717E+12,11.39998491,-0.029715443,0.928844015,18.24230774,-0.602841079,8.779583356
sonu,2,1.7717E+12,8.535936716,2.732657829,-1.601737364,18.98835887,-32.85938392,-21.77957838
sonu,3,1.7717E+12,12.11990629,2.67049625,-4.021431979,-29.34935705,-18.32620381,1.229420159
sonu,4,1.7717E+12,9.948907594,1.606180594,2.945960474,-28.10286365,-3.961007644,-12.36523883
sonu,5,1.7717E+12,7.316866337,1.304481679,-1.04430431,-12.91000501,6.617278179,-26.85307428
sonu,6,1.7717E+12,11.70132734,-0.073147209,0.086660123,20.59748455,39.13742315,-18.33195675
sonu,7,1.7717E+12,9.842263018,0.933589237,-0.282747634,5.594905818,29.71320126,-3.675676677
sonu,8,1.7717E+12,16.30332327,0.592025287,1.239353842,29.52157322,-13.44688193,39.53226454
sonu,9,1.7717E+12,5.739016292,0.876849122,-1.851840233,-17.87854645,30.5915755,2.082258794
sonu,10,1.7717E+12,7.722105958,-0.412785866,-5.551880322,10.40398107,-21.31093474,46.8852997
sonu,11,1.7717E+12,7.952778548,1.60481479,-2.572516234,-36.71251939,-43.86390459,26.0718086
sonu,12,1.7717E+12,7.590064314,1.731980656,-1.381744314,0.368982383,13.62141629,15.12464803
sonu,13,1.7717E+12,9.567747976,-0.719313126,-4.149483838,27.39129951,-33.60865343,-9.104562279
sonu,14,1.7717E+12,9.229270567,1.488794081,-0.905670891,-2.24473904,28.57812396,32.6035582
sonu,15,1.7717E+12,11.2170449,2.524061245,0.297686257,-19.98962139,37.6789542,-15.1682775
sonu,16,1.7717E+12,10.1901262,1.659947079,-6.525484274,-0.987134177,1.950573506,0.142529138
sonu,17,1.7717E+12,10.28223164,0.105730431,-1.139465853,148.0172956,9.063082371,-18.95746499
sonu,18,1.7717E+12,11.20397176,0.180366055,-3.289359856,154.8419881,8.85306874,-46.79082562
sonu,19,1.7717E+12,8.341162289,2.424065355,1.836806934,159.2954664,21.63376361,-66.72146438
sonu,20,1.7717E+12,10.34909912,0.614437444,1.400339692,182.9672561,18.44604495,-73.89392077
sonu,21,1.7717E+12,8.750814473,0.615562144,-4.049373228,165.0799134,43.18620121,-53.32570272
sonu,22,1.7717E+12,10.25902097,1.242179356,-5.89689993,131.2934708,69.13164551,-62.74709181
sonu,23,1.7717E+12,9.924102935,2.284817318,-3.912787405,136.7764194,63.55199629,-42.49185755
sonu,24,1.7717E+12,9.012565474,-0.500102594,-5.082902287,171.2326394,12.21823375,-54.22103031
sonu,25,1.7717E+12,8.731663571,1.210013427,-0.206147443,158.9868713,39.05200954,-68.46052832
sonu,26,1.7717E+12,8.3091546,-0.164597377,-0.676726797,175.7218536,22.11495838,-75.83126823
sonu,27,1.7717E+12,8.682432011,-0.37516483,-2.024629645,192.2809603,4.00625465,-47.38045778
sonu,28,1.7717E+12,7.459261469,3.673724143,-3.528238852,144.703142,-4.498505938,-51.24871159
sonu,29,1.7717E+12,9.826793964,2.495580324,0.968065235,161.570403,22.97538697,-75.853332
sonu,30,1.7717E+12,11.05235208,1.784616411,4.250855844,189.4329541,34.41020358,-91.77481197
sonu,31,1.7717E+12,11.43853681,-0.360045729,-4.162407054,151.7350395,2.082544597,-65.0611399
sonu,32,1.7717E+12,6.577006901,1.178992529,2.205451962,188.5932525,32.90097887,-83.66829509
sonu,33,1.7717E+12,7.943032581,-0.040065371,-0.673298624,149.2313038,72.64521563,-53.59676605
sonu,34,1.7717E+12,6.852828399,1.535926006,-1.140884081,188.9169003,9.246499032,-17.55822033
sonu,35,1.7717E+12,9.858971163,1.713863681,-1.795235197,160.5297215,35.06679502,-76.77315186
